Timestamp (ms),Timestamp,Speaker,Transcript,Showing（1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
2971294,00:49:31.294,m,chu chu chu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
2972314,00:49:32.314,m,we can still read it,0,,0,,0,,,,,,2,we,it,,,,,,0,2,motherandchild,wheelbook,,,,,,0,0,,,,,0,2,,
2973572,00:49:33.572,m,show me what you see,0,,0,,0,,,,,,2,me,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,3,,
3091824,00:51:31.824,m,how do you shut it,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,door,,,,,,0,0,,,,,0,2,,
3096210,00:51:36.210,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3100018,00:51:40.18,m,how about another one?,0,,0,,1,one,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3101548,00:51:41.548,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3142246,00:52:22.246,m,here come back on mommy's lap,0,,0,,1,mommy,lap,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
3145648,00:52:25.648,m,look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3146292,00:52:26.292,m,I want to show you the best part,0,,0,,1,part,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,1,0,,,,,1,2,,
3147482,00:52:27.482,m,look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3148332,00:52:28.332,m,El look,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3327104,00:55:27.104,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3329790,00:55:29.790,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3330878,00:55:30.878,m,uh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3331456,00:55:31.456,m,I can't get up,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
3333326,00:55:33.326,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3334720,00:55:34.720,m,you want a snack already?,0,,0,,1,snack,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3339412,00:55:39.412,m,what would you like,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3343594,00:55:43.594,m,Alexa xxx,0,,0,,1,alexa,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3345906,00:55:45.906,m,no no no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3346484,00:55:46.484,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3348150,00:55:48.150,m,you want some raisins,0,,0,,1,raisins,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3350326,00:55:50.326,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3357092,00:55:57.92,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3358010,00:55:58.10,m,that's for later,0,,0,,0,,,,,,1,that,,,,,,,0,1,food,,,,,,,0,0,,,,,0,1,,
3360152,00:56:00.152,m,that's grandpa's,0,,0,,1,grandpa,,,,,1,that,,,,,,,0,1,food,,,,,,,1,0,,,,,1,1,,
3363144,00:56:03.144,m,do you want peanut butter and jerik jelly,0,,0,,2,peanutbutter,jerikjelly,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3369298,00:56:09.298,m,do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3370964,00:56:10.964,m,raisins,0,,0,,1,raisins,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3373378,00:56:13.378,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,food,,,,,,,0,0,,,,,0,2,,
3374976,00:56:14.976,m,you want this?,0,,0,,0,,,,,,2,you,this,,,,,,0,2,child,food,,,,,,0,0,,,,,0,2,,
3380450,00:56:20.450,m,you want raisins,0,,0,,1,raisins,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3387726,00:56:27.726,m,you want some mint xxx,0,,0,,1,mint,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3390514,00:56:30.514,m,mun mun mun,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3393744,00:56:33.744,m,no cook,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3394288,00:56:34.288,m,cookies for later,0,,0,,1,cookies,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3402958,00:56:42.958,m,you want this,1,cereal,0,,0,,,,,,2,you,this,,,,,,0,2,child,food,,,,,,0,0,,,,,0,2,,
3404352,00:56:44.352,m,you want some cereal?,0,,0,,1,cereal,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3406698,00:56:46.698,m,you want bunnies?,0,,0,,1,bunnies,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3410540,00:56:50.540,m,you want brazzel,0,,0,,1,brazzel,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
3412342,00:56:52.342,m,you can have a brazzel,0,,0,,1,brazzel,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
3418224,00:56:58.224,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3419482,00:56:59.482,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
3423596,00:57:03.596,m,all done,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
3431280,00:57:11.280,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
3434442,00:57:14.442,m,can you be a good girl,0,,0,,1,girl,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3435496,00:57:15.496,m,can i put your shorts on,0,,0,,1,shorts,,,,,2,i,your,,,,,,1,1,mother,childsshorts,,,,,,1,1,,,,,1,2,,
3438454,00:57:18.454,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
3441752,00:57:21.752,m,look at your doggies,0,,0,,1,doggies,,,,,1,your,,,,,,,1,0,dogtoy,,,,,,,1,1,,,,,1,1,,
3442908,00:57:22.908,m,they are still looking outside,0,,0,,1,outside,,,,,1,they,,,,,,,0,1,dogtoy,,,,,,,1,0,,,,,0,1,,
3444710,00:57:24.710,m,they are still looking outside,0,,0,,1,outside,,,,,1,they,,,,,,,0,1,dogtoy,,,,,,,1,0,,,,,0,1,,
3446750,00:57:26.750,m,I just want you to get dressed,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
3447568,00:57:27.568,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3448824,00:57:28.824,m,need to be a very good girl,0,,0,,1,girl,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3451272,00:57:31.272,m,and xxx to your mommy,0,,0,,1,mommy,,,,,1,your,,,,,,,1,0,mother,,,,,,,1,1,,,,,1,1,,
3453550,00:57:33.550,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3459092,00:57:39.92,m,wait,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3460282,00:57:40.282,m,your shorts,0,,0,,1,shorts,,,,,1,your,,,,,,,1,0,childsshorts,,,,,,,1,1,,,,,1,1,,
3463104,00:57:43.104,m,weee,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3472148,00:57:52.148,m,ready,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3474324,00:57:54.324,m,your arms sir,0,,0,,1,arms,,,,,1,your,,,,,,,1,0,childsarm,,,,,,,1,1,,,,,2,1,,
3477384,00:57:57.384,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3482110,00:58:02.110,m,can i brush your hair,0,,0,,1,hair,,,,,2,i,your,,,,,,1,1,mother,childshair,,,,,,1,1,,,,,1,2,,
3487346,00:58:07.346,m,are you kicking your feet,0,,0,,1,feet,,,,,2,you,your,,,,,,1,1,child,childsfeet,,,,,,1,1,,,,,1,2,,
3490916,00:58:10.916,m,kick your feet,0,,0,,1,feet,,,,,1,your,,,,,,,1,0,childsfeet,,,,,,,1,1,,,,,1,1,,
3493432,00:58:13.432,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,book,,,,,,,0,0,,,,,0,2,,
3499144,00:58:19.144,m,what you gonna read?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3504448,00:58:24.448,m,can i,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
3506012,00:58:26.12,m,that's not food,0,,0,,1,food,,,,,1,that,,,,,,,0,1,toy,,,,,,,1,0,,,,,1,1,,
3507678,00:58:27.678,m,can I have it please,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,toy,,,,,,0,0,,,,,0,2,,
3509480,00:58:29.480,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3514512,00:58:34.512,m,you want your xxx,0,,0,,0,,,,,,2,you,your,,,,,,1,1,child,?,,,,,,0,0,,,,,0,2,,
3528622,00:58:48.622,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
3620320,01:00:20.320,m,here you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3621408,01:00:21.408,m,now you can put them in,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,toy,,,,,,0,0,,,,,0,2,,
3672476,01:01:12.476,m,do you want me to play the wheel on the bus?,0,,0,,1,wheelonthebus,,,,,2,you,me,,,,,,0,2,child,mother,,,,,,1,0,,,,,2,2,,
3674856,01:01:14.856,m,or do you want to rain rain on the rosy?,0,,0,,1,rainontherosy,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3678936,01:01:18.936,m,do you want to do rain on the rosy?,0,,0,,1,rainontherosy,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,1,1,,
3699200,01:01:39.200,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3699608,01:01:39.608,m,I know,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
3700220,01:01:40.220,m,she will join later,0,,0,,0,,,,,,1,she,,,,,,,0,1,grandma,,,,,,,0,0,,,,,0,1,,
3702124,01:01:42.124,m,come,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3703688,01:01:43.688,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3703756,01:01:43.756,m,why don't we do what you do with daddy,0,,0,,1,daddy,,,,,2,we,you,,,,,,0,2,motherandchild,daddy,,,,,,1,0,,,,,1,3,,
3711644,01:01:51.644,m,are you bringing the rest of your doggies?,0,,0,,1,doggies,,,,,2,you,your,,,,,,1,1,child,dogtoy,,,,,,1,1,,,,,2,2,,
3714296,01:01:54.296,m,hold mommy's hand,0,,0,,1,mommy,hand,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
3718784,01:01:58.784,m,oh are you just going to do by yourself with her?,0,,0,,0,,,,,,3,you,yourself,her,,,,,0,3,child,child,dogtoy,,,,,0,0,,,,,0,3,,
3721946,01:02:01.946,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3722660,01:02:02.660,m,I am going to do it too,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,game,,,,,,0,0,,,,,0,2,,
3729596,01:02:09.596,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3730378,01:02:10.378,m,I am dizzy,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
3732146,01:02:12.146,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3734254,01:02:14.254,m,are you dizzy?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3735614,01:02:15.614,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3739966,01:02:19.966,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3741938,01:02:21.938,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3742448,01:02:22.448,m,mommy just feel so dizzy,0,,0,,1,mommy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3744182,01:02:24.182,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3745814,01:02:25.814,m,I think you are dizzy too,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
3751934,01:02:31.934,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3764922,01:02:44.922,m,here we go,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
3766826,01:02:46.826,m,what do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3769070,01:02:49.70,m,oh that's lunch,0,,0,,1,lunch,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
3771858,01:02:51.858,m,that's your lunch,0,,0,,1,lunch,,,,,2,that,your,,,,,,1,1,lunch,lunch,,,,,,1,1,,,,,1,2,,
3772878,01:02:52.878,m,for later,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3774408,01:02:54.408,m,do you want,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3777026,01:02:57.26,m,[food name],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
3778522,01:02:58.522,m,that's for lunch,0,,0,,1,lunch,,,,,1,that,,,,,,,0,1,lunch,,,,,,,1,1,,,,,1,1,,
3780732,01:03:00.732,m,you want one of these?,0,,0,,0,,,,,,2,you,these,,,,,,0,2,child,food,,,,,,0,0,,,,,0,2,,
3783078,01:03:03.78,m,why don't you have any of these,1,applesauce,0,,0,,,,,,2,you,these,,,,,,0,2,child,food,,,,,,0,0,,,,,0,3,,
3784166,01:03:04.166,m,apple sauce,0,,0,,1,applesauce,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
3786988,01:03:06.988,m,yummy,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3792870,01:03:12.870,m,perfect,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3794264,01:03:14.264,m,you want me to open it?,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,applesauce,,,,,,0,0,,,,,0,3,,
3796134,01:03:16.134,m,can you take your doggy out of the fridge?,0,,1,dogtoy,2,doggy,fridge,,,,2,you,your,,,,,,1,1,child,dogtoy,,,,,,1,1,,,,,2,2,,
3799704,01:03:19.704,m,hey you want to shut the door?,0,,0,,1,door,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
3805008,01:03:25.8,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3805722,01:03:25.722,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3809768,01:03:29.768,m,what do you say?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
3812250,01:03:32.250,m,you are welcome,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
3815378,01:03:35.378,m,is it yummy?,0,,0,,0,,,,,,1,it,,,,,,,0,1,applesauce,,,,,,,0,0,,,,,0,1,,
3822416,01:03:42.416,m,why don't we,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
3823946,01:03:43.946,m,brush your hair,0,,0,,1,hair,,,,,1,your,,,,,,,1,0,childshair,,,,,,,1,1,,,,,1,1,,
3825850,01:03:45.850,m,becuase,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
3827720,01:03:47.720,m,it is a little bit messy in the back,0,,0,,0,,,,,,1,it,,,,,,,0,1,childshair,,,,,,,0,0,,,,,2,1,,
3831800,01:03:51.800,m,sorry,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3835982,01:03:55.982,m,where is your hair brush,0,,0,,1,hairbrush,,,,,1,your,,,,,,,1,0,childshairbrush,,,,,,,1,1,,,,,2,1,,
3838260,01:03:58.260,m,oh no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
3838940,01:03:58.940,m,we want the we can keep it open,0,,0,,0,,,,,,3,we,we,it,,,,,0,3,motherandchild,motherandchild,fridge,,,,,0,0,,,,,0,4,,
3978340,01:06:18.340,m,are you putting that in there?,0,,0,,0,,,,,,1,that,,,,,,,0,1,hairbrush,,,,,,,0,0,,,,,0,2,,
3981094,01:06:21.94,m,did you eat?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4049638,01:07:29.638,m,what are you doing girl,0,,0,,1,girl,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,1,2,,
4055554,01:07:35.554,m,hmmm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4058036,01:07:38.36,m,you don't want anymore?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4122024,01:08:42.24,m,are you going,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4132496,01:08:52.496,m,here we go,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
4135284,01:08:55.284,m,ba ba,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4136712,01:08:56.712,m,and you have your your little tan with xxx,0,,0,,1,tan,,,,,2,you,your,,,,,,1,1,child,tan,,,,,,1,1,,,,,1,3,,
4144668,01:09:04.668,m,where is your other doggy,0,,0,,1,doggy,,,,,1,your,,,,,,,1,0,dogtoy,,,,,,,1,1,,,,,1,1,,
4148850,01:09:08.850,m,where,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4150040,01:09:10.40,m,there is oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4150516,01:09:10.516,m,up there?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4150992,01:09:10.992,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4164660,01:09:24.660,m,i don't know if that gonna stay on,0,,0,,0,,,,,,2,i,that,,,,,,0,2,mother,bandaid,,,,,,0,0,,,,,0,2,,
4166598,01:09:26.598,m,why don't you hold hold hand,0,,0,,1,hand,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4168604,01:09:28.604,m,you put your hand on it right now,0,,0,,1,hand,,,,,3,you,your,it,,,,,1,2,child,childshand,ice,,,,,1,1,,,,,1,3,,
4170270,01:09:30.270,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4172922,01:09:32.922,m,what do you say?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
4173772,01:09:33.772,m,roar roar,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4183258,01:09:43.258,m,what happened?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4188698,01:09:48.698,m,you want to get out?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4194886,01:09:54.886,m,can you show me how to roar roar?,0,,0,,0,,,,,,2,you,me,,,,,,0,2,child,mother,,,,,,0,0,,,,,2,2,,
4197402,01:09:57.402,m,roar roar,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4216680,01:10:16.680,m,roar roar roar roar,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4220488,01:10:20.488,m,roar roar,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4230994,01:10:30.994,m,oh El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4231778,01:10:31.778,m,I know something,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,2,,
4232966,01:10:32.966,m,that we can play right now,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
4235380,01:10:35.380,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4237726,01:10:37.726,m,do you want to play with some blocks?,0,,0,,1,blocks,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4249694,01:10:49.694,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4255610,01:10:55.610,m,why don't you take those blocks out,0,,0,,1,blocks,,,,,2,you,those,,,,,,1,1,child,blockstoy,,,,,,1,1,,,,,1,1,,
4257038,01:10:57.38,m,and then show me how well you do with stacking on them,0,,0,,0,,,,,,3,me,you,them,,,,,0,3,mother,child,blockstoy,,,,,0,0,,,,,0,3,,
4260812,01:11:00.812,m,cause I knew you are so good at it,0,,0,,0,,,,,,3,i,you,it,,,,,0,3,mother,child,blockstoy,,,,,0,0,,,,,0,3,,
4264008,01:11:04.8,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4297464,01:11:37.464,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4300116,01:11:40.116,m,can you do one more?,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4302292,01:11:42.292,m,I think you can,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
4303584,01:11:43.584,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4305522,01:11:45.522,m,can you do one more?,1,blocktoy,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4308854,01:11:48.854,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4311132,01:11:51.132,m,can you do one more?,1,blocktoy,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4316980,01:11:56.980,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4320210,01:12:00.210,m,you want to do more?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4321876,01:12:01.876,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4323950,01:12:03.950,m,here is one,1,blocktoy,0,,1,one,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4327996,01:12:07.996,m,what is that one?,0,,0,,1,one,,,,,1,that,,,,,,,1,0,one,,,,,,,1,1,,,,,0,1,,
4329016,01:12:09.16,m,two,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4333640,01:12:13.640,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4339658,01:12:19.658,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4342140,01:12:22.140,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4346798,01:12:26.798,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4348498,01:12:28.498,m,El wow,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4349960,01:12:29.960,m,that is amazing,0,,0,,0,,,,,,1,that,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4354380,01:12:34.380,m,you want one?,1,blocktoy,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4357202,01:12:37.202,m,yes please sure,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4359446,01:12:39.446,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4362030,01:12:42.30,m,you want to do one more?,1,blocktoy,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4364036,01:12:44.36,m,yes please,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4367130,01:12:47.130,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4368354,01:12:48.354,m,show mommy,0,,0,,1,mommy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
