Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
3028822,00:50:28.822,m,you not,0,,,,,,1,you,,,,,,,0,1,,
3029060,00:50:29.60,m,you still not gonna help me?,0,,,,,,2,you,me,,,,,,0,2,,
3031678,00:50:31.678,m,okay though,0,,,,,,0,,,,,,,,0,0,,
3032120,00:50:32.120,m,Marciano don't get to go inside,2,marciano,inside,,,,0,,,,,,,,0,0,,
3039702,00:50:39.702,m,Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
3041810,00:50:41.810,m,has to help Mommy clean up,2,mommy,,,,,0,,,,,,,,0,0,,
3046978,00:50:46.978,m,no you can't,0,,,,,,1,you,,,,,,,0,1,,
3047794,00:50:47.794,m,because you have to help me clean up,0,,,,,,2,you,me,,,,,,0,2,,
3050684,00:50:50.684,m,so then we can't go inside bud,1,bud,,,,,1,we,,,,,,,1,1,,
3053676,00:50:53.676,m,no because you have to help me clean up,0,,,,,,2,you,me,,,,,,0,2,,
3055512,00:50:55.512,m,look,0,,,,,,0,,,,,,,,0,0,,
3055920,00:50:55.920,m,we have more,0,,,,,,1,we,,,,,,,0,1,,
3056804,00:50:56.804,m,come,0,,,,,,0,,,,,,,,0,0,,
3059286,00:50:59.286,m,okay then you have to wait until,0,,,,,,1,you,,,,,,,0,1,,
3060102,00:51:00.102,m,until I finish,0,,,,,,1,i,,,,,,,0,1,,
3061428,00:51:01.428,m,when I finish then you go inside,1,inside,,,,,2,i,you,,,,,,0,2,,
3063876,00:51:03.876,m,maybe,0,,,,,,0,,,,,,,,0,0,,
3064862,00:51:04.862,m,look,0,,,,,,0,,,,,,,,0,0,,
3065304,00:51:05.304,m,grab those under there,0,,,,,,1,those,,,,,,,0,1,,
3069180,00:51:09.180,m,huh?,0,,,,,,0,,,,,,,,0,0,,
3071798,00:51:11.798,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
3083290,00:51:23.290,m,hey.,0,,,,,,0,,,,,,,,0,0,,
3084412,00:51:24.412,m,you little sneak,1,littlesneak,,,,,1,you,,,,,,,0,1,,
3085602,00:51:25.602,m,come grab those,0,,,,,,1,those,,,,,,,0,1,,
3088084,00:51:28.84,m,hey,0,,,,,,0,,,,,,,,0,0,,
3088696,00:51:28.696,m,buddy,1,buddy,,,,,0,,,,,,,,0,0,,
3089920,00:51:29.920,m,you want to push the shopping cart?,1,shoppingcart,,,,,1,you,,,,,,,2,1,,
3091688,00:51:31.688,m,so you have to pick up the balls,1,balls,,,,,1,you,,,,,,,1,1,,
3094782,00:51:34.782,m,okay,0,,,,,,0,,,,,,,,0,0,,
3095088,00:51:35.88,m,so then you don't get the shopping cart,1,shoppingcart,,,,,1,you,,,,,,,2,1,,
3100630,00:51:40.630,m,you want the shopping cart?,1,shoppingcart,,,,,1,you,,,,,,,2,1,,
3102126,00:51:42.126,m,then get those balls for Mommy,2,balls,mommy,,,,1,those,,,,,,,1,0,,
3105288,00:51:45.288,m,not nice,0,,,,,,0,,,,,,,,0,0,,
3127490,00:52:07.490,m,no,0,,,,,,0,,,,,,,,0,0,,
3127966,00:52:07.966,m,that's not ours,0,,,,,,2,that,ours,,,,,,1,1,,
3128612,00:52:08.612,m,whose is that?,0,,,,,,1,that,,,,,,,0,1,,
3130210,00:52:10.210,m,whose is that?,0,,,,,,1,that,,,,,,,0,1,,
3131706,00:52:11.706,m,excuse me?,0,,,,,,1,me,,,,,,,0,1,,
3133440,00:52:13.440,m,that's Katelyn,1,katelyn,,,,,1,that,,,,,,,0,1,,
3137146,00:52:17.146,m,no you don't play that no iPad.,1,ipad,,,,,2,you,that,,,,,,0,1,,
3141736,00:52:21.736,m,there's no games on her iPad,2,games,ipad,,,,1,her,,,,,,,1,2,,
3145544,00:52:25.544,m,okay?,0,,,,,,0,,,,,,,,0,0,,
3146564,00:52:26.564,m,you got the ball,1,ball,,,,,1,you,,,,,,,1,1,,
3147176,00:52:27.176,m,look,0,,,,,,0,,,,,,,,0,0,,
3147414,00:52:27.414,m,go get the ball,1,ball,,,,,0,,,,,,,,1,0,,
3149250,00:52:29.250,m,say excuse me,0,,,,,,1,me,,,,,,,0,1,,
3150032,00:52:30.32,m,get the green ball,1,ball,,,,,0,,,,,,,,1,0,,
3157138,00:52:37.138,m,good job,0,,,,,,0,,,,,,,,1,0,,
3157886,00:52:37.886,m,Marciano got it,1,marciano,,,,,1,it,,,,,,,0,1,,
3159348,00:52:39.348,m,good job,0,,,,,,0,,,,,,,,1,0,,
3159722,00:52:39.722,m,now put it in the basket,1,basket,,,,,1,it,,,,,,,1,1,,
3160538,00:52:40.538,m,and the bucket,1,bucket,,,,,0,,,,,,,,1,0,,
3162306,00:52:42.306,m,go,0,,,,,,0,,,,,,,,0,0,,
3162612,00:52:42.612,m,put it in here,0,,,,,,1,it,,,,,,,0,1,,
3166216,00:52:46.216,m,listen,0,,,,,,0,,,,,,,,0,0,,
3167270,00:52:47.270,m,buddy,1,buddy,,,,,0,,,,,,,,0,0,,
3168970,00:52:48.970,m,are there any under there?,0,,,,,,0,,,,,,,,0,2,,
3169820,00:52:49.820,m,no right?,0,,,,,,0,,,,,,,,0,0,,
3170670,00:52:50.670,m,or is it?,0,,,,,,1,it,,,,,,,0,1,,
3172574,00:52:52.574,m,pass it to Mommy,1,mommy,,,,,1,it,,,,,,,0,1,,
3179000,00:52:59.0,m,yeah,0,,,,,,0,,,,,,,,0,0,,
3179544,00:52:59.544,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
3180428,00:53:00.428,m,put it in here,0,,,,,,1,it,,,,,,,0,1,,
3182332,00:53:02.332,m,good job,0,,,,,,0,,,,,,,,1,0,,
3185256,00:53:05.256,m,wait wait we're not finished,0,,,,,,1,we,,,,,,,0,1,,
3186344,00:53:06.344,m,we almost finished,0,,,,,,1,we,,,,,,,0,1,,
3187194,00:53:07.194,m,go get the green one,1,one,,,,,0,,,,,,,,0,0,,
3189200,00:53:09.200,m,look,0,,,,,,0,,,,,,,,0,0,,
3189472,00:53:09.472,m,get the green ball,1,ball,,,,,0,,,,,,,,1,0,,
3190458,00:53:10.458,m,get the green one,1,ball,,,,,0,,,,,,,,0,0,,
3195082,00:53:15.82,m,and look,0,,,,,,0,,,,,,,,0,0,,
3195388,00:53:15.388,m,we have some here,0,,,,,,1,we,,,,,,,0,2,,
3199230,00:53:19.230,m,wait xxx,0,,,,,,0,,,,,,,,0,0,,
3200930,00:53:20.930,m,hold,0,,,,,,0,,,,,,,,0,0,,
3201134,00:53:21.134,m,look,0,,,,,,0,,,,,,,,0,0,,
3201372,00:53:21.372,m,help Mommy,1,mommy,,,,,0,,,,,,,,0,0,,
3203140,00:53:23.140,m,look bud,1,bud,,,,,0,,,,,,,,0,0,,
3211062,00:53:31.62,m,get,0,,,,,,0,,,,,,,,0,0,,
3212490,00:53:32.490,m,just,0,,,,,,0,,,,,,,,0,0,,
3213000,00:53:33.0,m,get,0,,,,,,0,,,,,,,,0,0,,
3213748,00:53:33.748,m,get over here,0,,,,,,0,,,,,,,,0,0,,
3254650,00:54:14.650,m,are you being a little sneak?,1,littlesneak,,,,,1,you,,,,,,,1,1,,
3256962,00:54:16.962,m,are you being little sneak?,1,littlesneak,,,,,1,you,,,,,,,1,1,,
3260702,00:54:20.702,m,huh,0,,,,,,0,,,,,,,,0,0,,
3263932,00:54:23.932,m,are you being a little sneak sneak?,1,littlesneak,,,,,1,you,,,,,,,2,1,,
3267638,00:54:27.638,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3270120,00:54:30.120,m,where's Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
3273520,00:54:33.520,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
3276784,00:54:36.784,m,Marc is invisible,1,marc,,,,,0,,,,,,,,0,0,,
3279640,00:54:39.640,m,wait a minute,1,minute,,,,,0,,,,,,,,1,0,,
3280150,00:54:40.150,m,I see him there,0,,,,,,2,i,him,,,,,,0,2,,
3281408,00:54:41.408,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
3284094,00:54:44.94,m,see you,0,,,,,,1,you,,,,,,,0,1,,
3286508,00:54:46.508,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3291710,00:54:51.710,m,let's go,0,,,,,,0,,,,,,,,0,1,,
3292016,00:54:52.16,m,come on,0,,,,,,0,,,,,,,,0,0,,
3292356,00:54:52.356,m,let's go sing the a@ b@ c@s,1,a@b@c@s,,,,,0,,,,,,,,1,1,,
3293308,00:54:53.308,m,let's go play the a@ b@ c@s,1,a@b@c@s,,,,,0,,,,,,,,1,1,,
3294090,00:54:54.90,m,let's go,0,,,,,,0,,,,,,,,0,1,,
3296402,00:54:56.402,m,come on,0,,,,,,0,,,,,,,,0,0,,
3296606,00:54:56.606,m,let's go play the a@ b@ c@s,1,a@b@c@s,,,,,0,,,,,,,,1,1,,
3298170,00:54:58.170,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3299326,00:54:59.326,m,where's Mommy's phone?,2,mommy,phone,,,,0,,,,,,,,1,0,,
3301740,00:55:01.740,m,so we could play the a@ b@ c@'s,1,a@b@c@s,,,,,1,we,,,,,,,0,1,,
3306126,00:55:06.126,m,you okay?,0,,,,,,1,you,,,,,,,0,1,,
3306602,00:55:06.602,m,come,0,,,,,,0,,,,,,,,0,0,,
3306942,00:55:06.942,m,let's go,0,,,,,,0,,,,,,,,0,1,,
3309084,00:55:09.84,m,put on the a@ b@ c@,1,a@b@c@,,,,,0,,,,,,,,0,0,,
3312246,00:55:12.246,m,come on,0,,,,,,0,,,,,,,,0,0,,
3312756,00:55:12.756,m,a@,1,a@,,,,,0,,,,,,,,0,0,,
3313232,00:55:13.232,m,b@,1,b@,,,,,0,,,,,,,,1,0,,
3314932,00:55:14.932,m,c@ d@,1,c@d@,,,,,0,,,,,,,,0,0,,
3316224,00:55:16.224,m,come on,0,,,,,,0,,,,,,,,0,0,,
3317448,00:55:17.448,m,you want to take a bath?,1,bath,,,,,1,you,,,,,,,1,1,,
3319012,00:55:19.12,m,so let's sing a@ b@ c@s,1,a@b@c@s,,,,,0,,,,,,,,1,1,,
3320780,00:55:20.780,m,right here,0,,,,,,0,,,,,,,,0,0,,
3320882,00:55:20.882,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3322786,00:55:22.786,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3328804,00:55:28.804,m,you wanna take a bath?,1,bath,,,,,1,you,,,,,,,1,1,,
3331252,00:55:31.252,m,yeah?,0,,,,,,0,,,,,,,,0,0,,
3332850,00:55:32.850,m,is it okay that xxx shower?,0,,,,,,2,it,that,,,,,,0,1,,
3337406,00:55:37.406,m,okay,0,,,,,,0,,,,,,,,0,0,,
3348864,00:55:48.864,m,now take your clothes off,1,clothes,,,,,1,your,,,,,,,1,1,,
3377798,00:56:17.798,m,come on let's take a bubble bath,1,bubblebath,,,,,0,,,,,,,,2,1,,
3382048,00:56:22.48,m,take off?,0,,,,,,0,,,,,,,,0,0,,
3383612,00:56:23.612,m,you lucky,0,,,,,,1,you,,,,,,,0,1,,
3384496,00:56:24.496,m,you are lucky,0,,,,,,1,you,,,,,,,0,1,,
3386094,00:56:26.94,m,you get two baths,1,baths,,,,,1,you,,,,,,,1,1,,
3387590,00:56:27.590,m,now you go take a bath,1,bath,,,,,1,you,,,,,,,1,1,,
3391296,00:56:31.296,m,take another,0,,,,,,0,,,,,,,,0,1,,
3392248,00:56:32.248,m,two thirty,0,,,,,,0,,,,,,,,0,0,,
3395138,00:56:35.138,m,whooh,0,,,,,,0,,,,,,,,0,0,,
3396838,00:56:36.838,m,whooh look at this sexy xxx,0,,,,,,1,this,,,,,,,0,0,,
3399320,00:56:39.320,m,look at this xxx,0,,,,,,1,this,,,,,,,0,1,,
3401972,00:56:41.972,m,look at this handsome boy,1,boy,,,,,1,this,,,,,,,1,0,,
3406290,00:56:46.290,m,take off,0,,,,,,0,,,,,,,,0,0,,
3406664,00:56:46.664,m,you can do it?,0,,,,,,2,you,it,,,,,,0,2,,
3407140,00:56:47.140,m,by yourself?,0,,,,,,0,,,,,,,,0,1,,
3408432,00:56:48.432,m,go ahead Marciano can do it,1,marciano,,,,,1,it,,,,,,,0,1,,
3419618,00:56:59.618,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
3420434,00:57:00.434,m,good job,0,,,,,,0,,,,,,,,1,0,,
3421250,00:57:01.250,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
3422780,00:57:02.780,m,you need help or you got it?,0,,,,,,3,you,you,it,,,,,1,3,,
3427302,00:57:07.302,m,okay you do it,0,,,,,,2,you,it,,,,,,0,2,,
3428254,00:57:08.254,m,you do it,0,,,,,,2,you,it,,,,,,0,2,,
3433184,00:57:13.184,m,okay go ahead,0,,,,,,0,,,,,,,,0,0,,
3435326,00:57:15.326,m,what do you want to do?,0,,,,,,1,you,,,,,,,0,2,,
3439712,00:57:19.712,m,ready?,0,,,,,,0,,,,,,,,0,0,,
3441888,00:57:21.888,m,set,0,,,,,,0,,,,,,,,0,0,,
3442364,00:57:22.364,m,go,0,,,,,,0,,,,,,,,0,0,,
3444540,00:57:24.540,m,are you peeing?,0,,,,,,1,you,,,,,,,0,1,,
3445288,00:57:25.288,m,you're peeing,0,,,,,,1,you,,,,,,,0,1,,
3448790,00:57:28.790,m,alright ready?,0,,,,,,0,,,,,,,,0,0,,
3451136,00:57:31.136,m,set,0,,,,,,0,,,,,,,,0,0,,
3452598,00:57:32.598,m,you don't want to do it today?,0,,,,,,2,you,it,,,,,,1,2,,
3456304,00:57:36.304,m,you're not gonna wet Mommy,1,mommy,,,,,1,you,,,,,,,0,1,,
3457256,00:57:37.256,m,Mommy has this,1,mommy,,,,,1,this,,,,,,,0,1,,
3460350,00:57:40.350,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
3465178,00:57:45.178,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3471570,00:57:51.570,m,just gonna xxx here,0,,,,,,0,,,,,,,,0,0,,
3477180,00:57:57.180,m,I was gonna put the bubbles in the tub,2,bubbles,tub,,,,1,i,,,,,,,2,1,,
3481090,00:58:01.90,m,this one,1,one,,,,,1,this,,,,,,,1,0,,
3481634,00:58:01.634,m,xxx doesn't work here,0,,,,,,0,,,,,,,,0,0,,
3482654,00:58:02.654,m,it's too,0,,,,,,1,it,,,,,,,0,1,,
3483300,00:58:03.300,m,you gotta go smaller one,1,one,,,,,1,you,,,,,,,0,1,,
3485612,00:58:05.612,m,you want to put the shower xxx?,1,shower,,,,,1,you,,,,,,,1,1,,
3487550,00:58:07.550,m,no?,0,,,,,,0,,,,,,,,0,0,,
3489624,00:58:09.624,m,a little bit?,1,bit,,,,,0,,,,,,,,1,0,,
3494044,00:58:14.44,m,which one?,1,one,,,,,0,,,,,,,,0,0,,
3496016,00:58:16.16,m,huh?,0,,,,,,0,,,,,,,,0,0,,
3497886,00:58:17.886,m,I don't get you bubby what?,1,bubby,,,,,2,i,you,,,,,,0,3,,
3501320,00:58:21.320,m,you are gonna fall off,0,,,,,,1,you,,,,,,,0,1,,
3503564,00:58:23.564,m,come let's put bubbles,1,bubbles,,,,,0,,,,,,,,1,1,,
3507848,00:58:27.848,m,alright is there enough?,0,,,,,,0,,,,,,,,0,1,,
3511486,00:58:31.486,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3518218,00:58:38.218,m,you are so silly,0,,,,,,1,you,,,,,,,0,1,,
3521006,00:58:41.6,m,got your bubbles,1,bubbles,,,,,1,your,,,,,,,1,1,,
3525630,00:58:45.630,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3527806,00:58:47.806,m,there you go,0,,,,,,1,you,,,,,,,0,1,,
3543514,00:59:03.514,m,you have to wait till it goes up.,0,,,,,,2,you,it,,,,,,0,2,,
3551980,00:59:11.980,m,we need Tiny Tim,1,tinytim,,,,,1,we,,,,,,,0,1,,
3554802,00:59:14.802,m,you need to find Tiny Tim,1,tinytim,,,,,1,you,,,,,,,0,1,,
3565886,00:59:25.886,m,huh?,0,,,,,,0,,,,,,,,0,0,,
3567790,00:59:27.790,m,excuse me?,0,,,,,,1,me,,,,,,,0,1,,
3570136,00:59:30.136,m,I don't hear you bud,1,bud,,,,,2,i,you,,,,,,1,2,,
3571530,00:59:31.530,m,you have to talk louder,0,,,,,,1,you,,,,,,,0,1,,
3572244,00:59:32.244,m,what did you say?,0,,,,,,1,you,,,,,,,0,2,,
3576766,00:59:36.766,m,sit down,0,,,,,,0,,,,,,,,0,0,,
3580574,00:59:40.574,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
3580914,00:59:40.914,m,sit down,0,,,,,,0,,,,,,,,0,0,,
3583022,00:59:43.22,m,you can sit too,0,,,,,,1,you,,,,,,,0,1,,
3584144,00:59:44.144,m,yeah,0,,,,,,0,,,,,,,,0,0,,
3584450,00:59:44.450,m,get comfortable,0,,,,,,0,,,,,,,,0,0,,
3587238,00:59:47.238,m,go ahead sit down,0,,,,,,0,,,,,,,,0,0,,
3588870,00:59:48.870,m,go buddy,1,buddy,,,,,0,,,,,,,,0,0,,
3589788,00:59:49.788,m,no?,0,,,,,,0,,,,,,,,0,0,,
3593256,00:59:53.256,m,let's put more bubbles,1,bubbles,,,,,0,,,,,,,,1,1,,
3599648,00:59:59.648,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3600464,01:00:00.464,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3603082,01:00:03.82,m,go xxx,0,,,,,,0,,,,,,,,0,0,,
3606312,01:00:06.312,m,xxx Mommy xxx with you,1,mommy,,,,,1,you,,,,,,,0,1,,
3608182,01:00:08.182,m,oh it is xxx,0,,,,,,1,it,,,,,,,0,1,,
3610358,01:00:10.358,m,I am Marc,1,marc,,,,,1,i,,,,,,,0,1,,
3612160,01:00:12.160,m,ready?,0,,,,,,0,,,,,,,,0,0,,
3613724,01:00:13.724,m,set.,0,,,,,,0,,,,,,,,0,0,,
3614608,01:00:14.608,m,go,0,,,,,,0,,,,,,,,0,0,,
3620320,01:00:20.320,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3624502,01:00:24.502,m,Mommy don't get wet,1,mommy,,,,,0,,,,,,,,0,0,,
3633172,01:00:33.172,m,turn it off,0,,,,,,1,it,,,,,,,0,1,,
3637354,01:00:37.354,m,stronger,0,,,,,,0,,,,,,,,0,0,,
3637898,01:00:37.898,m,stronger,0,,,,,,0,,,,,,,,0,0,,
3640788,01:00:40.788,m,you need help?,0,,,,,,1,you,,,,,,,1,1,,
3642420,01:00:42.420,m,yes?,0,,,,,,0,,,,,,,,0,0,,
3646670,01:00:46.670,m,Mommy's not wet,1,mommy,,,,,0,,,,,,,,0,0,,
3647248,01:00:47.248,m,that's the curtain,1,curtain,,,,,1,that,,,,,,,1,1,,
3654048,01:00:54.48,m,again?,0,,,,,,0,,,,,,,,0,0,,
3656122,01:00:56.122,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
3658298,01:00:58.298,m,Mommy's not wet,1,mommy,,,,,0,,,,,,,,0,0,,
3658978,01:00:58.978,m,that's the curtain,1,curtain,,,,,1,that,,,,,,,1,1,,
3659454,01:00:59.454,m,you don't have to worry about Mommy getting wet,1,mommy,,,,,1,you,,,,,,,0,1,,
3661698,01:01:01.698,m,cause that's the curtain,1,curtain,,,,,1,that,,,,,,,1,1,,
3664350,01:01:04.350,m,you want to help Mommy clean you?,1,mommy,,,,,2,you,you,,,,,,0,2,,
3668192,01:01:08.192,m,put it in your hand?,1,hand,,,,,2,it,your,,,,,,1,2,,
3671558,01:01:11.558,m,what?,0,,,,,,0,,,,,,,,0,1,,
3677304,01:01:17.304,m,whooh,0,,,,,,0,,,,,,,,0,0,,
3680160,01:01:20.160,m,okay okay,0,,,,,,0,,,,,,,,0,0,,
3680568,01:01:20.568,m,but if you are gonna take a shower,1,shower,,,,,1,you,,,,,,,1,1,,
3681724,01:01:21.724,m,you are gonna have to clean yourself anyway,0,,,,,,1,you,,,,,,,0,2,,
3688490,01:01:28.490,m,that's not lotion,1,lotion,,,,,1,that,,,,,,,1,1,,
3689034,01:01:29.34,m,that's soap,1,soap,,,,,1,that,,,,,,,1,1,,
3690904,01:01:30.904,m,there's no more soap,1,soap,,,,,0,,,,,,,,1,1,,
3692128,01:01:32.128,m,this is soap here,1,soap,,,,,1,this,,,,,,,1,1,,
3696718,01:01:36.718,m,xxx,0,,,,,,0,,,,,,,,0,0,,
3698112,01:01:38.112,m,it's gonns be slippery,0,,,,,,0,,,,,,,,0,1,,
3702396,01:01:42.396,m,put it in your beep bop?,1,beepbop,,,,,2,it,your,,,,,,2,2,,
3703654,01:01:43.654,m,your beep bop?,1,beepbop,,,,,1,your,,,,,,,2,1,,
3704164,01:01:44.164,m,your stomach?,1,stomach,,,,,1,your,,,,,,,1,1,,
3705932,01:01:45.932,m,you have to put it in your stomach,1,stomach,,,,,3,you,it,your,,,,,1,3,,
3708108,01:01:48.108,m,you have to clean yourself,0,,,,,,1,you,,,,,,,0,2,,
3711270,01:01:51.270,m,stomach,0,,,,,,1,stomach,,,,,,,1,0,,
3712664,01:01:52.664,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3713310,01:01:53.310,m,ho,0,,,,,,0,,,,,,,,0,0,,
3715996,01:01:55.996,m,underarm xxx,1,underarm,,,,,0,,,,,,,,0,0,,
3719668,01:01:59.668,m,underarms,1,underarms,,,,,0,,,,,,,,1,0,,
3722218,01:02:02.218,m,why you don't want to take a bath right now?,1,bath,,,,,1,you,,,,,,,1,1,,
3723408,01:02:03.408,m,are you shy?,0,,,,,,1,you,,,,,,,0,1,,
3725992,01:02:05.992,m,sit down go ahead,0,,,,,,0,,,,,,,,0,0,,
3732996,01:02:12.996,m,huh?,0,,,,,,0,,,,,,,,0,0,,
3735750,01:02:15.750,m,Mommy can't take a bath with you,2,mommy,bath,,,,1,you,,,,,,,1,1,,
3739082,01:02:19.82,m,I don't want to,0,,,,,,1,i,,,,,,,0,1,,
3739558,01:02:19.558,m,not right now,0,,,,,,0,,,,,,,,0,0,,
3741054,01:02:21.54,m,just I can't I can't shower,0,,,,,,2,i,i,,,,,,0,2,,
3743196,01:02:23.196,m,with you right now,0,,,,,,1,you,,,,,,,0,1,,
3746494,01:02:26.494,m,let me see,0,,,,,,1,me,,,,,,,0,1,,
3769682,01:02:49.682,m,I'm gonna do it,0,,,,,,2,i,it,,,,,,0,2,,
3771994,01:02:51.994,m,ho ho ho,0,,,,,,0,,,,,,,,0,0,,
3778284,01:02:58.284,m,whoah look at all the bubbles,1,bubbles,,,,,0,,,,,,,,1,0,,
3782024,01:03:02.24,m,blow it,0,,,,,,1,it,,,,,,,0,1,,
3784506,01:03:04.506,m,good job,0,,,,,,0,,,,,,,,1,0,,
3787872,01:03:07.872,m,yay,0,,,,,,0,,,,,,,,1,0,,
3796950,01:03:16.950,m,he was like camera shy,0,,,,,,1,he,,,,,,,2,1,,
3801569,01:03:21.569,m,wow there you go,0,,,,,,1,you,,,,,,,0,1,,
3809836,01:03:29.836,m,show Grandma Santa Claus,2,grandma,santaclaus,,,,0,,,,,,,,0,0,,
3812046,01:03:32.46,m,you do it,0,,,,,,2,you,it,,,,,,0,2,,
3812556,01:03:32.556,m,he wants me to do,0,,,,,,2,he,me,,,,,,0,2,,
3813270,01:03:33.270,m,you do it,0,,,,,,2,you,it,,,,,,0,2,,
3816670,01:03:36.670,m,a little bit,1,bit,,,,,0,,,,,,,,1,0,,
3817078,01:03:37.78,m,Mommy help you,1,mommy,,,,,1,you,,,,,,,0,1,,
3818574,01:03:38.574,m,there we go,0,,,,,,1,we,,,,,,,0,1,,
3821838,01:03:41.838,m,Santa Claus,1,santaclaus,,,,,0,,,,,,,,0,0,,
3824048,01:03:44.48,m,here,0,,,,,,0,,,,,,,,0,0,,
3824354,01:03:44.354,m,you can take it off your face,1,face,,,,,3,you,it,your,,,,,1,3,,
3841898,01:04:01.898,m,see you,0,,,,,,1,you,,,,,,,0,1,,
3847508,01:04:07.508,m,Grandma has to go,1,grandma,,,,,0,,,,,,,,0,0,,
3848324,01:04:08.324,m,to xxx,0,,,,,,0,,,,,,,,0,0,,
3849616,01:04:09.616,m,she has an appointment,1,appointment,,,,,1,she,,,,,,,1,1,,
3860258,01:04:20.258,m,let me get your toothbrush,1,toothbrush,,,,,2,me,your,,,,,,1,2,,
3862230,01:04:22.230,m,where is the toothbrush?,1,toothbrush,,,,,0,,,,,,,,1,0,,
3866922,01:04:26.922,m,aw,0,,,,,,0,,,,,,,,0,0,,
3869472,01:04:29.472,m,you'll have to find everything in yours,0,,,,,,2,you,yours,,,,,,1,2,,
3873042,01:04:33.42,m,uh excuse me?,0,,,,,,1,me,,,,,,,0,1,,
3876204,01:04:36.204,m,come let's,0,,,,,,0,,,,,,,,0,1,,
3877768,01:04:37.768,m,the shower?,1,shower,,,,,0,,,,,,,,1,0,,
3878414,01:04:38.414,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
3881542,01:04:41.542,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3895312,01:04:55.312,m,go ahead bubby,1,bubby,,,,,0,,,,,,,,1,0,,
3903676,01:05:03.676,m,come xxx,0,,,,,,0,,,,,,,,0,0,,
3905036,01:05:05.36,m,come xxx,0,,,,,,0,,,,,,,,0,0,,
3907858,01:05:07.858,m,Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
3911530,01:05:11.530,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
3912992,01:05:12.992,m,put it in your face,1,face,,,,,2,it,your,,,,,,1,2,,
3913774,01:05:13.774,m,go go,0,,,,,,0,,,,,,,,0,0,,
3916290,01:05:16.290,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
3922240,01:05:22.240,m,do it,0,,,,,,0,,,,,,,,0,1,,
3930366,01:05:30.366,m,yummy agua,1,agua,,,,,0,,,,,,,,0,1,,
3932916,01:05:32.916,m,New York water,2,newyork,water,,,,0,,,,,,,,1,0,,
3938798,01:05:38.798,m,come,0,,,,,,0,,,,,,,,0,0,,
3938934,01:05:38.934,m,so stand up,0,,,,,,0,,,,,,,,0,0,,
3940124,01:05:40.124,m,come xxx,0,,,,,,0,,,,,,,,0,0,,
3942198,01:05:42.198,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
3942640,01:05:42.640,m,and let's rinse you off,0,,,,,,1,you,,,,,,,0,2,,
3945564,01:05:45.564,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3951412,01:05:51.412,m,come,0,,,,,,0,,,,,,,,0,0,,
3951786,01:05:51.786,m,you want to help me wipe you?,0,,,,,,3,you,me,you,,,,,0,3,,
3956376,01:05:56.376,m,it's not raining,0,,,,,,1,it,,,,,,,0,1,,
3958620,01:05:58.620,m,whoah,0,,,,,,0,,,,,,,,0,0,,
3959198,01:05:59.198,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
3962190,01:06:02.190,m,it's cold?,0,,,,,,1,it,,,,,,,0,1,,
3962632,01:06:02.632,m,touch it?,0,,,,,,1,it,,,,,,,0,1,,
3963720,01:06:03.720,m,it's not,0,,,,,,1,it,,,,,,,0,1,,
3964128,01:06:04.128,m,oh it is kinda cold,0,,,,,,1,it,,,,,,,0,1,,
3966542,01:06:06.542,m,wow you did it,0,,,,,,1,it,,,,,,,0,2,,
3970112,01:06:10.112,m,I see,0,,,,,,1,i,,,,,,,0,1,,
3980720,01:06:20.720,m,come,0,,,,,,0,,,,,,,,0,0,,
