Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Nouns_Spacy,Pronoun_Spacy,,
5831102,01:37:11.102,m,red triangle,1,triangle,,,,0,,,,,1,0,,
5833108,01:37:13.108,m,does not go there,0,,,,,0,,,,,0,0,,
5834179,01:37:14.179,m,nope,0,,,,,0,,,,,1,0,,
5835537,01:37:15.537,m,yep,0,,,,,0,,,,,0,1,,
5836168,01:37:16.168,m,yep,0,,,,,0,,,,,1,3,,
5836678,01:37:16.678,m,keep trying,0,,,,,0,,,,,0,1,,
5838722,01:37:18.722,m,turn,0,,,,,0,,,,,0,0,,
5839738,01:37:19.738,m,yay,0,,,,,0,,,,,0,0,,
5840962,,c,c,,,,,,,,,,,,,,
5843512,01:37:23.512,m,xxx,0,,,,,0,,,,,0,5,,
5844838,01:37:24.838,m,I think they all caught it,0,,,,,3,i,they,it,,0,0,,
5846538,01:37:26.538,m,[laugh],0,,,,,0,,,,,0,0,,
5847252,01:37:27.252,m,good girl,0,,,,,0,,,,,1,0,,
5847490,,c,no,,,,,,,,,,,,,,
5851502,,c,c,,,,,,,,,,,,,,
5852420,,c,no,,,,,,,,,,,,,,
5855038,01:37:35.38,m,no why?,0,,,,,0,,,,,0,1,,
5856330,,c,b,,,,,,,,,,,,,,
5859900,,c,b,,,,,,,,,,,,,,
5861297,,c,hurt,,,,,,,,,,,,,,
5862684,01:37:42.684,m,hurt?,0,,,,,0,,,,,0,0,,
5863096,01:37:43.96,m,did it hurt?,0,,,,,1,it,,,,1,1,,
5863844,01:37:43.844,m,okay hold on,0,,,,,0,,,,,1,1,,
5865287,01:37:45.287,m,then you just got to turn,0,,,,,1,you,,,,0,0,,
5867414,01:37:47.414,m,maybe gentle,0,,,,,0,,,,,1,0,,
5868570,01:37:48.570,m,oh,0,,,,,0,,,,,1,0,,
5870338,01:37:50.338,m,oh,0,,,,,0,,,,,1,1,,
5870712,01:37:50.712,m,there we go,0,,,,,1,we,,,,2,0,,
5871732,01:37:51.732,m,gentle,0,,,,,0,,,,,1,0,,
5873024,01:37:53.24,m,alright what comes next?,0,,,,,0,,,,,0,0,,
5873676,,c,this,,,,,,,,,,,,,,
5874418,,c,b,,,,,,,,,,,,,,
5875574,01:37:55.574,m,hmm?,0,,,,,0,,,,,0,0,,
5877091,,c,b,,,,,,,,,,,,,,
5879620,,c,there,,,,,,,,,,,,,,
5880436,01:38:00.436,m,yeah that's a star,1,star,,,,1,that,,,,1,1,,
5881637,01:38:01.637,m,that's a twinkle,0,,,,,1,that,,,,0,0,,
5882612,01:38:02.612,m,yep,0,,,,,0,,,,,1,0,,
5884581,01:38:04.581,m,what's that?,0,,,,,1,that,,,,1,0,,
5886318,,c,this,,,,,,,,,,,,,,
5887066,01:38:07.66,m,nope,0,,,,,0,,,,,0,0,,
5887542,01:38:07.542,m,it's not a triangle,1,triangle,,,,1,it,,,,0,0,,
5888732,01:38:08.732,m,it's a circle,1,circle,,,,1,it,,,,1,0,,
5890670,01:38:10.670,m,whoo,0,,,,,0,,,,,0,2,,
5891415,01:38:11.415,m,nope,0,,,,,0,,,,,0,1,,
5891805,01:38:11.805,m,not a plus sign,1,sign,,,,0,,,,,0,1,,
5894363,01:38:14.363,m,right here,0,,,,,0,,,,,0,1,,
5895532,01:38:15.532,m,here you go,0,,,,,1,you,,,,1,1,,
5898354,01:38:18.354,m,here you go miss,1,miss,,,,1,you,,,,1,0,,
5899306,,c,no,,,,,,,,,,,,,,
5900088,01:38:20.88,m,no?,0,,,,,0,,,,,1,1,,
5900632,01:38:20.632,m,it's alright,0,,,,,1,it,,,,1,0,,
5901312,01:38:21.312,m,it's not going to fit there,0,,,,,1,it,,,,0,0,,
5902769,01:38:22.769,m,you can try,0,,,,,1,you,,,,0,0,,
5904134,01:38:24.134,m,you can try,0,,,,,1,you,,,,1,1,,
5906072,01:38:26.72,m,that is not gonna go,0,,,,,1,that,,,,1,1,,
5907309,01:38:27.309,m,you need to put it where the circle is,1,circle,,,,2,you,it,,,0,0,,
5909404,01:38:29.404,m,yep,0,,,,,0,,,,,0,0,,
5909812,01:38:29.812,m,there you go,0,,,,,0,,,,,0,0,,
5910900,01:38:30.900,m,not any harder than that,0,,,,,1,that,,,,0,0,,
5911954,,c,circle,,,,,,,,,,,,,,
5913162,01:38:33.162,m,no that's a triangle,1,triangle,,,,1,that,,,,0,0,,
5914878,01:38:34.878,m,this is red triangle,1,triangle,,,,1,this,,,,0,0,,
5918320,01:38:38.320,m,that's a blue circle,1,circle,,,,1,that,,,,1,0,,
5921236,01:38:41.236,m,red,0,,,,,0,,,,,0,0,,
5922944,01:38:42.944,m,red,0,,,,,0,,,,,0,0,,
5924703,,c,red,,,,,,,,,,,,,,
5925719,01:38:45.719,m,hmm mmhm,0,,,,,0,,,,,0,2,,
5926676,,c,no,,,,,,,,,,,,,,
5927900,01:38:47.900,m,mmhm,0,,,,,0,,,,,1,2,,
5929464,,c,hurt,,,,,,,,,,,,,,
5931266,01:38:51.266,m,well love if it hurts my lovey maybe you shouldn't stick your hand through,2,lovey,hand,,,4,it,my,you,your,1,0,,
5935628,,c,b,,,,,,,,,,,,,,
5937352,,c,b,,,,,,,,,,,,,,
5939272,,c,hello,,,,,,,,,,,,,,
5940004,01:39:00.4,m,yes that's,0,,,,,1,that,,,,1,0,,
5940820,01:39:00.820,m,[laugh],0,,,,,0,,,,,0,0,,
5945716,,c,what's up?,,,,,,,,,,,,,,
5949388,,c,and what's up?,,,,,,,,,,,,,,
5952074,,c,hello,,,,,,,,,,,,,,
5962512,,c,bye bye,,,,,,,,,,,,,,
5964960,,c,this,,,,,,,,,,,,,,
5965891,01:39:25.891,m,this is what?,0,,,,,1,this,,,,0,2,,
5967072,01:39:27.72,m,this is five,1,five,,,,1,this,,,,1,1,,
5969108,01:39:29.108,m,this is like the floor we live on,1,floor,,,,2,this,we,,,1,0,,
5971046,01:39:31.46,m,five,1,five,,,,0,,,,,0,0,,
5971998,,c,five,,,,,,,,,,,,,,
5973426,01:39:33.426,m,five,1,five,,,,0,,,,,0,3,,
5974004,01:39:34.4,m,yep,0,,,,,0,,,,,0,2,,
5974752,,c,b,,,,,,,,,,,,,,
5976486,,c,seven,,,,,,,,,,,,,,
5978220,,c,nine,,,,,,,,,,,,,,
5979546,,c,three,,,,,,,,,,,,,,
5980202,01:39:40.202,m,that is a letter,1,letter,,,,1,that,,,,0,2,,
5982028,01:39:42.28,m,that's a letter in the alphabet,2,letter,alphabet,,,1,that,,,,0,2,,
5983456,01:39:43.456,m,that's in the a@b@c@d@e@,1,a@b@c@d@e@,,,,1,that,,,,0,1,,
5985678,01:39:45.678,m,hmm?,0,,,,,0,,,,,1,1,,
5986176,,c,and what's that?,,,,,,,,,,,,,,
5987910,01:39:47.910,m,that is,0,,,,,1,that,,,,0,0,,
5989385,01:39:49.385,m,d@ in the alphabet,2,d@,alphabet,,,0,,,,,0,0,,
5991898,01:39:51.898,m,you want to get your alphabet puzzle?,1,alphabetpuzzle,,,,2,you,your,,,0,0,,
5993758,,c,b,,,,,,,,,,,,,,
5994885,01:39:54.885,m,you want to get your alphabet puzzle?,1,alphabetpuzzle,,,,2,you,your,,,0,0,,
5997396,,c,puzzle,,,,,,,,,,,,,,
5997464,01:39:57.464,m,I'll show you,0,,,,,2,i,you,,,0,0,,
5999133,01:39:59.133,m,I'll show you,0,,,,,2,i,you,,,1,2,,
6000184,,c,b,,,,,,,,,,,,,,
6002258,,c,I what's that,,,,,,,,,,,,,,
6002664,01:40:02.664,m,hold on,0,,,,,0,,,,,0,0,,
6003618,,c,what's that?,,,,,,,,,,,,,,
6004808,01:40:04.808,m,where is it?,0,,,,,1,it,,,,1,2,,
6006814,01:40:06.814,m,where did we move the puzzles?,1,puzzles,,,,1,we,,,,1,0,,
6010044,,c,b,,,,,,,,,,,,,,
6011555,01:40:11.555,m,oh I have to find the puzzle lovey,2,puzzle,lovey,,,1,i,,,,1,2,,
6019054,01:40:19.54,m,you know what I'm not gonna find the puzzle right now,1,puzzle,,,,2,you,i,,,0,1,,
6020482,,c,b,,,,,,,,,,,,,,
6022395,01:40:22.395,m,it's too much of a hassle,1,hassle,,,,1,it,,,,0,1,,
6027170,01:40:27.170,m,unless it's right here,0,,,,,1,it,,,,2,2,,
6035340,01:40:35.340,m,oh we could fish,0,,,,,1,we,,,,0,0,,
6036972,01:40:36.972,m,do you want to fish?,0,,,,,1,you,,,,0,2,,
6040236,01:40:40.236,m,let's fish,0,,,,,0,,,,,0,0,,
6045064,01:40:45.64,m,come here,0,,,,,0,,,,,0,1,,
6046662,01:40:46.662,m,you ready to fish?,0,,,,,1,you,,,,0,0,,
6048838,01:40:48.838,m,I found more dishes for the picnic,2,dishes,picnic,,,1,i,,,,0,0,,
6054210,01:40:54.210,m,you ready?,0,,,,,1,you,,,,0,0,,
6056033,01:40:56.33,m,here you go,0,,,,,1,you,,,,1,1,,
6057134,01:40:57.134,m,oop,0,,,,,0,,,,,0,0,,
6057644,01:40:57.644,m,sorry,0,,,,,0,,,,,0,2,,
6058154,01:40:58.154,m,I'm sorry,0,,,,,1,i,,,,0,0,,
6059523,01:40:59.523,m,I'm sorry,0,,,,,1,i,,,,1,0,,
6061078,,c,fishy,,,,,,,,,,,,,,
6061881,01:41:01.881,m,I didn't mean to do that,0,,,,,2,i,that,,,1,0,,
6062982,01:41:02.982,m,here,0,,,,,0,,,,,1,0,,
6064444,01:41:04.444,m,here you go,0,,,,,1,you,,,,1,0,,
6070590,01:41:10.590,m,well here are all the alphabet letters,1,alphabetletters,,,,0,,,,,1,0,,
6072502,01:41:12.502,m,but I don't know where the puzzle is,1,puzzle,,,,1,i,,,,0,0,,
6075967,01:41:15.967,m,alright,0,,,,,0,,,,,0,0,,
6081648,01:41:21.648,m,hmm?,0,,,,,0,,,,,1,2,,
6082668,,c,this,,,,,,,,,,,,,,
6083960,,c,this is,,,,,,,,,,,,,,
6084844,01:41:24.844,m,fish perfect,1,fish,,,,0,,,,,1,0,,
6085966,01:41:25.966,m,okay,0,,,,,0,,,,,0,1,,
6086680,01:41:26.680,m,put it down,0,,,,,1,it,,,,0,0,,
6087938,01:41:27.938,m,hey who can catch a fish first,1,fish,,,,0,,,,,0,0,,
6089536,,c,c,,,,,,,,,,,,,,
6089785,01:41:29.785,m,can you catch a fish?,1,fish,,,,1,you,,,,0,0,,
6091576,01:41:31.576,m,can you catch it first?,0,,,,,2,you,it,,,0,0,,
6092970,,c,c,,,,,,,,,,,,,,
6093578,01:41:33.578,m,uhoh,0,,,,,0,,,,,1,0,,
6094534,01:41:34.534,m,you better try,0,,,,,1,you,,,,0,0,,
6095962,01:41:35.962,m,here I go,0,,,,,1,i,,,,0,0,,
6097458,01:41:37.458,m,uhoh,0,,,,,0,,,,,0,0,,
6098274,01:41:38.274,m,oh no,0,,,,,0,,,,,0,0,,
6100463,01:41:40.463,m,[laugh],0,,,,,0,,,,,0,0,,
6102131,01:41:42.131,m,are you hiding fish?,1,fish,,,,1,you,,,,1,0,,
6104760,01:41:44.760,m,don't hide fish from Mommy,2,fish,mommy,,,0,,,,,1,0,,
6108542,01:41:48.542,m,oh look Dillie I got a fish,2,dillie,fish,,,1,i,,,,0,0,,
6111772,01:41:51.772,m,yay,0,,,,,0,,,,,0,0,,
6112724,01:41:52.724,m,what do you have on your nose?,1,nose,,,,2,you,your,,,0,0,,
6115240,01:41:55.240,m,oh yucky yucky yuck,0,,,,,0,,,,,1,0,,
6118349,01:41:58.349,m,alright,0,,,,,0,,,,,1,0,,
6118970,01:41:58.970,m,you want to put it in a bag?,1,bag,,,,2,you,it,,,0,0,,
6120952,01:42:00.952,m,do you want to put fishy in the bag?,2,fishy,bag,,,1,you,,,,0,0,,
6123366,,c,b,,,,,,,,,,,,,,
6123630,01:42:03.630,m,uh,0,,,,,0,,,,,1,0,,
6123944,01:42:03.944,m,yeah I know,0,,,,,1,i,,,,0,0,,
6125121,01:42:05.121,m,it's probably much easier with my rod right?,1,rod,,,,2,it,my,,,0,0,,
6128194,01:42:08.194,m,come here,0,,,,,0,,,,,1,2,,
6129505,01:42:09.505,m,put fishy,1,fishy,,,,0,,,,,0,0,,
6130574,01:42:10.574,m,Dylan,1,dylan,,,,0,,,,,1,1,,
6131900,01:42:11.900,m,Dylan be a good sport,2,dylan,sport,,,0,,,,,0,0,,
6133566,01:42:13.566,m,come on,0,,,,,0,,,,,0,0,,
6136014,01:42:16.14,m,why are you angry?,0,,,,,1,you,,,,1,1,,
6137204,01:42:17.204,m,I have to wash the snobby off,0,,,,,1,i,,,,1,0,,
6143086,01:42:23.86,m,come on fussy fuss,1,fussyfuss,,,,0,,,,,1,0,,
6189593,,c,b,,,,,,,,,,,,,,
6192930,,c,Mommy,,,,,,,,,,,,,,
6194290,,c,this,,,,,,,,,,,,,,
6195269,,c,this is,,,,,,,,,,,,,,
6196330,01:43:16.330,m,magazines okay,1,magazines,,,,0,,,,,1,0,,
6197928,01:43:17.928,m,come on over here,0,,,,,0,,,,,0,0,,
6198315,,c,b,,,,,,,,,,,,,,
6199390,01:43:19.390,m,come on I'll show you,0,,,,,2,i,you,,,0,0,,
6200376,01:43:20.376,m,I'll show you,0,,,,,2,i,you,,,0,0,,
6201260,,c,b,,,,,,,,,,,,,,
6201430,01:43:21.430,m,okay,0,,,,,0,,,,,1,1,,
6203096,01:43:23.96,m,come on,0,,,,,0,,,,,0,0,,
6204728,,c,b,,,,,,,,,,,,,,
6207448,01:43:27.448,m,what are you saying?,0,,,,,1,you,,,,0,0,,
6208400,,c,b,,,,,,,,,,,,,,
6209731,01:43:29.731,m,magazines,1,magazines,,,,0,,,,,0,0,,
6211698,01:43:31.698,m,magazine,1,magazine,,,,0,,,,,0,0,,
6220980,,c,b,,,,,,,,,,,,,,
6229786,,c,baby,,,,,,,,,,,,,,
6235430,,c,what's that?,,,,,,,,,,,,,,
6236178,,c,what's that?,,,,,,,,,,,,,,
6244508,,c,b,,,,,,,,,,,,,,
6247602,01:44:07.602,m,you want to go do teeth?,1,teeth,,,,1,you,,,,0,0,,
6249302,01:44:09.302,m,let's go do teeth,1,teeth,,,,0,,,,,0,0,,
6251138,01:44:11.138,m,come on,0,,,,,0,,,,,0,0,,
6252924,01:44:12.924,m,oop,0,,,,,0,,,,,0,0,,
6253522,01:44:13.522,m,sorry,0,,,,,0,,,,,0,0,,
6258448,,c,teeth,,,,,,,,,,,,,,
6259681,01:44:19.681,m,teeth,1,teeth,,,,0,,,,,0,0,,
6261270,01:44:21.270,m,I know hold on,0,,,,,1,i,,,,0,0,,
6263174,01:44:23.174,m,one second now,1,second,,,,0,,,,,0,0,,
6265404,01:44:25.404,m,let's do teeth,1,teeth,,,,0,,,,,0,0,,
6267526,01:44:27.526,m,go in,0,,,,,0,,,,,0,0,,
6271164,,c,bathy,,,,,,,,,,,,,,
6272014,01:44:32.14,m,I know we're gonna do bathy just after,1,bathy,,,,2,i,we,,,0,0,,
6274190,01:44:34.190,m,just after lovey,1,lovey,,,,0,,,,,1,0,,
6276026,01:44:36.26,m,we're a little upside down tonight,0,,,,,1,we,,,,2,0,,
6277896,01:44:37.896,m,here we go,0,,,,,1,we,,,,0,0,,
6279759,,c,wow,,,,,,,,,,,,,,
6279800,01:44:39.800,m,here you,0,,,,,1,you,,,,0,0,,
6281427,01:44:41.427,m,here you go,0,,,,,1,you,,,,2,1,,
6282520,01:44:42.520,m,here,0,,,,,0,,,,,2,1,,
6283200,,c,go,,,,,,,,,,,,,,
6284584,01:44:44.584,m,hold on,0,,,,,0,,,,,2,0,,
6286634,01:44:46.634,m,Mommy going to do her teethie,2,mommy,teethie,,,1,her,,,,0,0,,
6294080,01:44:54.80,m,mmm,0,,,,,0,,,,,2,0,,
6296664,01:44:56.664,m,how do we do teethie?,1,teethie,,,,1,we,,,,0,0,,
6298194,01:44:58.194,m,hmm?,0,,,,,0,,,,,0,1,,
6302297,,c,c,,,,,,,,,,,,,,
6302852,01:45:02.852,m,good girl,1,girl,,,,0,,,,,1,2,,
6304348,01:45:04.348,m,I know not yet lovey,1,lovey,,,,1,i,,,,0,2,,
6306126,01:45:06.126,m,not yet,0,,,,,0,,,,,0,2,,
6311660,01:45:11.660,m,we're going to do bathy after,1,bathy,,,,1,we,,,,0,0,,
6318594,01:45:18.594,m,come on lovey,1,lovey,,,,0,,,,,0,0,,
6321212,01:45:21.212,m,time to rinse,0,,,,,0,,,,,0,0,,
6322572,01:45:22.572,m,here we go,0,,,,,1,we,,,,2,0,,
6324114,01:45:24.114,m,we rinse your toothbrush,1,toothbrush,,,,2,we,your,,,0,1,,
6325462,01:45:25.462,m,come on,0,,,,,0,,,,,1,1,,
6326037,01:45:26.37,m,we have to rinse your mouth,1,mouth,,,,2,we,your,,,0,0,,
6328930,01:45:28.930,m,we have to rinse your mouth,1,mouth,,,,2,we,your,,,1,1,,
6330086,01:45:30.86,m,hold on,0,,,,,0,,,,,2,0,,
6330460,01:45:30.460,m,here,0,,,,,0,,,,,0,0,,
6331050,01:45:31.50,m,here go hoop,0,,,,,0,,,,,0,0,,
6333180,01:45:33.180,m,whoo,0,,,,,0,,,,,1,0,,
6333792,01:45:33.792,m,there we go,0,,,,,1,we,,,,1,0,,
6336478,01:45:36.478,m,I think you swallowed it bud,1,bud,,,,2,i,you,,,1,0,,
6337974,,c,bathy,,,,,,,,,,,,,,
6338586,01:45:38.586,m,[laugh],0,,,,,0,,,,,1,0,,
6339708,01:45:39.708,m,yes bathy in just a little while,1,bathy,,,,0,,,,,2,2,,
6342086,01:45:42.86,m,just a little while,0,,,,,0,,,,,1,1,,
6343312,,c,this,,,,,,,,,,,,,,
6345726,,c,go,,,,,,,,,,,,,,
6346776,01:45:46.776,m,aw those are dipeys,1,dipeys,,,,1,those,,,,0,0,,
6348971,01:45:48.971,m,Mommy actually can put the dipeys in the drawer,3,mommy,dipeys,drawer,,0,,,,,0,0,,
6351540,,c,this,,,,,,,,,,,,,,
6352220,01:45:52.220,m,she can put dipeys in the draw,2,dipeys,draw,,,1,she,,,,0,0,,
6353783,01:45:53.783,m,hey Dillie no,1,dillie,,,,0,,,,,0,0,,
6355104,01:45:55.104,m,no I know you want take bathy not yet,1,bathy,,,,2,i,you,,,0,0,,
6356946,01:45:56.946,m,not yet,0,,,,,0,,,,,1,0,,
6357966,01:45:57.966,m,no bathy yet,1,bathy,,,,0,,,,,0,0,,
6360856,01:46:00.856,m,almost bath time,1,bath,,,,0,,,,,0,0,,
6374116,,c,this,,,,,,,,,,,,,,
6387070,,c,this,,,,,,,,,,,,,,
6399514,,c,this,,,,,,,,,,,,,,
6400874,,c,this,,,,,,,,,,,,,,
6402644,,c,b,,,,,,,,,,,,,,
6405956,,c,b,,,,,,,,,,,,,,
6409136,,c,what's this?,,,,,,,,,,,,,,
6411039,,c,bye bye,,,,,,,,,,,,,,
6413386,,c,dear,,,,,,,,,,,,,,
6416582,,c,b,,,,,,,,,,,,,,
6420764,,c,c,,,,,,,,,,,,,,
6427054,,c,b,,,,,,,,,,,,,,
6433582,,c,b,,,,,,,,,,,,,,
6435724,,c,b,,,,,,,,,,,,,,
6437942,,c,b,,,,,,,,,,,,,,
6440681,,c,b,,,,,,,,,,,,,,
6443119,,c,b,,,,,,,,,,,,,,
6449426,,c,this,,,,,,,,,,,,,,
6469792,,c,b,,,,,,,,,,,,,,
6474586,,c,this,,,,,,,,,,,,,,
6482576,,c,mine,,,,,,,,,,,,,,
6485738,,c,b,,,,,,,,,,,,,,
6492198,,c,three,,,,,,,,,,,,,,
6529642,01:48:49.642,m,I'm just getting paper towel lovey,2,papertowel,lovey,,,1,i,,,,0,0,,
6532352,01:48:52.352,m,nothing interesting,0,,,,,0,,,,,0,0,,
6534766,01:48:54.766,m,nothing interesting happening here,0,,,,,0,,,,,0,0,,
6550270,01:49:10.270,m,hi,0,,,,,0,,,,,1,1,,
6551154,,c,b,,,,,,,,,,,,,,
6558226,01:49:18.226,m,you want lipie lip?,1,lipielip,,,,1,you,,,,1,0,,
6559892,,c,b,,,,,,,,,,,,,,
6560831,,c,b,,,,,,,,,,,,,,
6561830,01:49:21.830,m,lipie,1,lipie,,,,0,,,,,1,0,,
6563510,01:49:23.510,m,there you go,0,,,,,1,you,,,,0,1,,
6567848,01:49:27.848,m,alright,0,,,,,0,,,,,1,0,,
6572506,01:49:32.506,m,Mommy has to clean the mirror,2,mommy,mirror,,,0,,,,,0,0,,
6574765,01:49:34.765,m,you want to come?,0,,,,,1,you,,,,0,0,,
6576290,01:49:36.290,m,no no no touchy,0,,,,,0,,,,,0,0,,
6577198,01:49:37.198,m,come on,0,,,,,0,,,,,0,0,,
6577640,01:49:37.640,m,out,0,,,,,0,,,,,0,0,,
6580240,01:49:40.240,m,out,0,,,,,0,,,,,0,1,,
6608261,01:50:08.261,m,no love love,0,,,,,0,,,,,0,1,,
6613596,01:50:13.596,m,give Mommy some space,2,mommy,space,,,0,,,,,0,0,,
6615856,01:50:15.856,m,please my lovey,1,lovey,,,,1,my,,,,0,0,,
6618270,01:50:18.270,m,thank you,0,,,,,1,you,,,,0,0,,
6624968,,c,wow,,,,,,,,,,,,,,
6627008,01:50:27.8,m,who's that?,0,,,,,1,that,,,,0,2,,
6627552,01:50:27.552,m,who's that little girl in the mirror?,1,girl,,,,1,that,,,,1,1,,
6630580,01:50:30.580,m,is that Dillie?,1,dillie,,,,1,that,,,,2,1,,
6632618,01:50:32.618,m,is that my Dillie baby?,1,dillie,,,,1,my,,,,0,2,,
6636324,01:50:36.324,m,hi,0,,,,,0,,,,,0,0,,
6636936,01:50:36.936,m,hi,0,,,,,0,,,,,1,0,,
6637004,,c,b,,,,,,,,,,,,,,
6638092,01:50:38.92,m,hi little Dylan,1,dylan,,,,0,,,,,0,0,,
6639010,,c,b,,,,,,,,,,,,,,
6639205,,c,messy,,,,,,,,,,,,,,
6639459,01:50:39.459,m,hi little Dylan,1,dylan,,,,0,,,,,0,0,,
6641580,01:50:41.580,m,messy,0,,,,,0,,,,,1,0,,
6641934,01:50:41.934,m,it is a little messy that's why Mom is cleaning it,1,mom,,,,3,it,that,it,,0,0,,
6649856,,c,c,,,,,,,,,,,,,,
6651012,,c,messy,,,,,,,,,,,,,,
6653698,,c,c,,,,,,,,,,,,,,
6656044,,c,c,,,,,,,,,,,,,,
6656977,,c,c,,,,,,,,,,,,,,
6659104,,c,b,,,,,,,,,,,,,,
6661093,,c,b,,,,,,,,,,,,,,
6663490,,c,no,,,,,,,,,,,,,,
6664408,,c,b,,,,,,,,,,,,,,
6666380,,c,goodbye,,,,,,,,,,,,,,
6676580,,c,watchy,,,,,,,,,,,,,,
6678130,,c,watchy,,,,,,,,,,,,,,
6686780,,c,watchy,,,,,,,,,,,,,,
6688333,01:51:28.333,m,no lovey no touch my computer,2,lovey,computer,,,1,my,,,,0,0,,
6691109,,c,watchy,,,,,,,,,,,,,,
6691846,01:51:31.846,m,no love,1,love,,,,0,,,,,0,0,,
6693342,01:51:33.342,m,honey,1,honey,,,,0,,,,,0,1,,
6694845,01:51:34.845,m,I'm getting your high chair ready for breakfast,2,chair,breakfast,,,2,i,your,,,0,0,,
6701944,01:51:41.944,m,put my computer on the couch please,2,computer,couch,,,1,my,,,,1,0,,
6709600,01:51:49.600,m,Dillie,1,dillie,,,,0,,,,,2,0,,
6710784,01:51:50.784,m,where are you?,0,,,,,1,you,,,,1,0,,
6712518,,c,watchy,,,,,,,,,,,,,,
6713939,01:51:53.939,m,no Dillie,1,dillie,,,,0,,,,,1,0,,
6715679,,c,watchy,,,,,,,,,,,,,,
6716870,01:51:56.870,m,no,0,,,,,0,,,,,1,0,,
6719921,,c,no,,,,,,,,,,,,,,
6721596,01:52:01.596,m,no,0,,,,,0,,,,,0,0,,
6723330,,c,watchy,,,,,,,,,,,,,,
6724588,01:52:04.588,m,no,0,,,,,0,,,,,2,0,,
6727283,01:52:07.283,m,that would be a no my love,1,love,,,,1,my,,,,1,0,,
6729218,01:52:09.218,m,no,0,,,,,0,,,,,0,0,,
6730708,,c,what,,,,,,,,,,,,,,
6731898,,c,pickie,,,,,,,,,,,,,,
6733224,,c,b,,,,,,,,,,,,,,
6737304,,c,pickie,,,,,,,,,,,,,,
6740058,,c,pickie,,,,,,,,,,,,,,
6742132,,c,c,,,,,,,,,,,,,,
6742676,,c,pickie,,,,,,,,,,,,,,
6744954,,c,b,,,,,,,,,,,,,,
6751017,01:52:31.17,m,so normally this would be close to bedtime,1,bedtime,,,,1,this,,,,0,0,,
6754066,01:52:34.66,m,and she'd get her bottle,1,bottle,,,,2,she,her,,,1,0,,
6755188,01:52:35.188,m,but she hasn't had her bath yet so,1,bath,,,,2,she,her,,,1,0,,
6758248,01:52:38.248,m,um,0,,,,,0,,,,,0,0,,
6761410,,o,there's about nine minutes left,,,,,,,,,,,,,,
6762770,01:52:42.770,m,okay,0,,,,,0,,,,,0,1,,
6764640,,c,back,,,,,,,,,,,,,,
6765898,,c,back,,,,,,,,,,,,,,
6767632,01:52:47.632,m,hmm?,0,,,,,0,,,,,0,0,,
6769791,,c,back,,,,,,,,,,,,,,
6769886,01:52:49.886,m,no touchy,0,,,,,0,,,,,0,0,,
6770574,01:52:50.574,m,those are keys,1,keys,,,,1,those,,,,0,0,,
6772868,01:52:52.868,m,keys,1,keys,,,,0,,,,,0,1,,
6773344,,c,back,,,,,,,,,,,,,,
6776083,01:52:56.83,m,key,1,key,,,,0,,,,,0,0,,
6776951,,c,keys,,,,,,,,,,,,,,
6779273,01:52:59.273,m,do you want the wawa?,1,wawa,,,,1,you,,,,0,0,,
6780203,01:53:00.203,m,alright let's read a story,1,story,,,,0,,,,,0,0,,
6781598,01:53:01.598,m,you want to read Llama Llama?,1,llamallama,,,,1,you,,,,2,0,,
6785258,,c,llama,,,,,,,,,,,,,,
6786653,01:53:06.653,m,llama,1,llama,,,,0,,,,,0,0,,
6789018,01:53:09.18,m,okay,0,,,,,0,,,,,0,0,,
6791952,,c,b,,,,,,,,,,,,,,
6793595,01:53:13.595,m,alright,0,,,,,0,,,,,0,1,,
6794186,01:53:14.186,m,hmm,0,,,,,0,,,,,0,1,,
6794618,,c,c,,,,,,,,,,,,,,
6796044,,c,c,,,,,,,,,,,,,,
6797131,,c,Llama Llama,,,,,,,,,,,,,,
6802650,,c,Llama,,,,,,,,,,,,,,
6854400,,c,c,,,,,,,,,,,,,,
6889726,,c,c,,,,,,,,,,,,,,
6895404,,c,c,,,,,,,,,,,,,,
6899100,,c,c,,,,,,,,,,,,,,
6901626,,c,c,,,,,,,,,,,,,,
6915464,,c,b,,,,,,,,,,,,,,
6928996,,c,this,,,,,,,,,,,,,,
6930594,,c,this,,,,,,,,,,,,,,
6932226,,c,this,,,,,,,,,,,,,,
6935218,01:55:35.218,m,hmm?,0,,,,,0,,,,,0,0,,
6937564,,c,one,,,,,,,,,,,,,,
6941712,01:55:41.712,m,which one?,1,one,,,,0,,,,,0,1,,
6943684,,c,this,,,,,,,,,,,,,,
6945217,,c,this,,,,,,,,,,,,,,
6946914,01:55:46.914,m,Christmas?,1,christmas,,,,0,,,,,0,0,,
6947696,01:55:47.696,m,you want the Christmas book?,1,christmasbook,,,,1,you,,,,2,0,,
6948682,,c,b,,,,,,,,,,,,,,
6951160,01:55:51.160,m,alright,0,,,,,0,,,,,2,1,,
6951828,,c,Christ,,,,,,,,,,,,,,
6952626,01:55:52.626,m,Christmas,1,christmas,,,,0,,,,,0,0,,
6960480,01:56:00.480,m,I know,0,,,,,1,i,,,,0,1,,
6982512,,c,Santa,,,,,,,,,,,,,,
