Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
6627484,01:50:27.484,m,where do you wanna move it?,0,,,,,2,you,it,,,,,
6629422,01:50:29.422,m,over here?,0,,,,,0,,,,,,,
6629966,01:50:29.966,m,okay,0,,,,,0,,,,,,,
6630374,01:50:30.374,m,excuse me,0,,,,,0,,,,,,,
6632788,01:50:32.788,m,thank you,0,,,,,0,,,,,,,
6633774,01:50:33.774,m,wait,0,,,,,0,,,,,,,
6634012,01:50:34.12,m,I'm gonna put it where you are,0,,,,,3,i,it,you,,,,
6635406,01:50:35.406,m,can we switch places?,1,places,,,,1,we,,,,,,
6637072,01:50:37.72,m,okay,0,,,,,0,,,,,,,
6639316,01:50:39.316,m,put it this way?,1,way,,,,2,it,this,,,,,
6643566,01:50:43.566,m,you're moving it again,0,,,,,2,you,it,,,,,
6645402,01:50:45.402,m,you wanna tap,0,,,,,1,you,,,,,,
6645980,01:50:45.980,m,you wanna turn it?,0,,,,,2,you,it,,,,,
6649312,01:50:49.312,m,like this?,0,,,,,1,this,,,,,,
6652066,01:50:52.66,m,how's that?,0,,,,,1,that,,,,,,
6653494,01:50:53.494,m,you're still moving it,0,,,,,2,you,it,,,,,
6654514,01:50:54.514,m,there you go,0,,,,,1,you,,,,,,
6655194,01:50:55.194,m,how's that?,0,,,,,1,that,,,,,,
6674676,01:51:14.676,m,yes,0,,,,,0,,,,,,,
6674880,01:51:14.880,m,sweetheart?,1,sweetheart,,,,0,,,,,,,
6679606,01:51:19.606,m,this is a book,1,book,,,,1,this,,,,,,
6680796,01:51:20.796,m,you want it?,0,,,,,2,you,it,,,,,
6695246,01:51:35.246,m,God,1,god,,,,0,,,,,,,
6695450,01:51:35.450,m,these balls are everywhere,1,balls,,,,1,these,,,,,,
6696606,01:51:36.606,m,I think we're gonna clean up the balls,1,balls,,,,2,i,we,,,,,
6708506,01:51:48.506,m,bumba,1,bumba,,,,0,,,,,,,
6708778,01:51:48.778,m,yeah,0,,,,,0,,,,,,,
6708982,01:51:48.982,m,now you want bumba?,1,bumba,,,,1,you,,,,,,
6710512,01:51:50.512,m,you have to help me if you want to do bumba,1,bumba,,,,2,you,me,,,,,
6714218,01:51:54.218,m,Papa normally does bumba yes,2,papa,bumba,,,0,,,,,,,
6715306,01:51:55.306,m,yes,0,,,,,0,,,,,,,
6715748,01:51:55.748,m,but I can do it if you want,0,,,,,3,i,it,you,,,,
6718740,01:51:58.740,m,Papa's at work,2,papa,work,,,0,,,,,,,
6720814,01:52:00.814,m,Papa's at work,2,papa,work,,,0,,,,,,,
6724826,01:52:04.826,m,you wanna call him?,0,,,,,2,you,him,,,,,
6727988,01:52:07.988,m,let's see,0,,,,,0,,,,,,,
6732000,01:52:12.0,m,let's see how busy he is,0,,,,,1,he,,,,,,
6733292,01:52:13.292,m,he's very busy at work,1,work,,,,1,he,,,,,,
6747368,01:52:27.368,m,hey,0,,,,,0,,,,,,,
6749238,01:52:29.238,m,do you have a quick second?,1,second,,,,1,you,,,,,,
6751380,01:52:31.380,m,just to say hi to him?,0,,,,,1,him,,,,,,
6754678,01:52:34.678,m,okay,0,,,,,0,,,,,,,
6755630,01:52:35.630,m,xxx,0,,,,,0,,,,,,,
6757534,01:52:37.534,m,hey Caleb,1,caleb,,,,0,,,,,,,
6758282,01:52:38.282,m,can you say hi to Papa?,1,papa,,,,1,you,,,,,,
6785788,01:53:05.788,m,well,0,,,,,0,,,,,,,
6785924,01:53:05.924,m,he called,0,,,,,1,he,,,,,,
6786876,01:53:06.876,m,we called because he was like bumba,1,bumba,,,,2,we,he,,,,,
6788406,01:53:08.406,m,and I was like sure,0,,,,,1,i,,,,,,
6789154,01:53:09.154,m,and he was like Papa,1,papa,,,,1,he,,,,,,
6793472,01:53:13.472,m,yeah,0,,,,,0,,,,,,,
6800476,01:53:20.476,m,okay,0,,,,,0,,,,,,,
6800918,01:53:20.918,m,so Papa's working,1,papa,,,,0,,,,,,,
6801734,01:53:21.734,m,so we have to say bye,0,,,,,1,we,,,,,,
6802992,01:53:22.992,m,okay?,0,,,,,0,,,,,,,
6806970,01:53:26.970,m,you wanna say I love you?,0,,,,,1,you,,,,,,
6811594,01:53:31.594,m,bye honey,1,honey,,,,0,,,,,,,
6812104,01:53:32.104,m,I love you,0,,,,,0,,,,,,,
6815538,01:53:35.538,m,I have a text,1,text,,,,1,i,,,,,,
6820060,01:53:40.60,m,from Aunt Bean,1,auntbean,,,,0,,,,,,,
6822406,01:53:42.406,m,yeah,0,,,,,0,,,,,,,
6822678,01:53:42.678,m,Aunt Bean,1,auntbean,,,,0,,,,,,,
6835122,01:53:55.122,m,no,0,,,,,0,,,,,,,
6835394,01:53:55.394,m,Waze,1,waze,,,,0,,,,,,,
6835632,01:53:55.632,m,I didn't open you,0,,,,,2,i,you,,,,,
6844676,01:54:04.676,m,okay,0,,,,,0,,,,,,,
6845084,01:54:05.84,m,we trimmed your nails,1,nails,,,,2,we,your,,,,,
6848450,01:54:08.450,m,xxx,0,,,,,0,,,,,,,
6856848,01:54:16.848,m,let's do counting,0,,,,,0,,,,,,,
6861812,01:54:21.812,m,alright,0,,,,,0,,,,,,,
6862492,01:54:22.492,m,check it out,0,,,,,1,it,,,,,,
6863580,01:54:23.580,m,I'm gonna put balls in this bucket,2,balls,bucket,,,2,i,this,,,,,
6865960,01:54:25.960,m,my neck,1,neck,,,,1,my,,,,,,
6866368,01:54:26.368,m,and I want you to count them,0,,,,,3,i,you,them,,,,
6867524,01:54:27.524,m,can you start at one?,1,one,,,,1,you,,,,,,
6870006,01:54:30.6,m,wait,0,,,,,0,,,,,,,
6871434,01:54:31.434,m,I just put one in,1,one,,,,1,i,,,,,,
6874222,01:54:34.222,m,two,1,two,,,,0,,,,,,,
6876330,01:54:36.330,m,three,1,three,,,,0,,,,,,,
6878710,01:54:38.710,m,four,1,four,,,,0,,,,,,,
6880988,01:54:40.988,m,five,1,five,,,,0,,,,,,,
6883334,01:54:43.334,m,six,1,six,,,,0,,,,,,,
6885544,01:54:45.544,m,seven,1,seven,,,,0,,,,,,,
6887652,01:54:47.652,m,eight,1,eight,,,,0,,,,,,,
6892174,01:54:52.174,m,ten,1,ten,,,,0,,,,,,,
6893772,01:54:53.772,m,that's awesome,0,,,,,1,that,,,,,,
6894724,01:54:54.724,m,do you know what's after ten?,1,ten,,,,1,you,,,,,,
6898226,01:54:58.226,m,eleven,1,eleven,,,,0,,,,,,,
6901014,01:55:01.14,m,no,0,,,,,0,,,,,,,
6901218,01:55:01.218,m,it's three syllables,1,syllables,,,,0,,,,,,,
6902544,01:55:02.544,m,eleven,1,eleven,,,,0,,,,,,,
6906318,01:55:06.318,m,that was four syllables,1,syllables,,,,1,that,,,,,,
6911622,01:55:11.622,m,that was pretty good,0,,,,,1,that,,,,,,
6913560,01:55:13.560,m,we have to start over,0,,,,,1,we,,,,,,
6915566,01:55:15.566,m,bumba,1,bumba,,,,0,,,,,,,
6917810,01:55:17.810,m,it's okay,0,,,,,0,,,,,,,
6919170,01:55:19.170,m,it's okay that we have to start over,0,,,,,0,,,,,,,
6921108,01:55:21.108,m,what do we start with?,0,,,,,1,we,,,,,,
6923250,01:55:23.250,m,one,1,one,,,,0,,,,,,,
6925766,01:55:25.766,m,no,0,,,,,0,,,,,,,
6928656,01:55:28.656,m,one,1,one,,,,0,,,,,,,
6931036,01:55:31.36,m,two,1,two,,,,0,,,,,,,
6933246,01:55:33.246,m,three,1,three,,,,0,,,,,,,
6935354,01:55:35.354,m,four,1,four,,,,0,,,,,,,
6937530,01:55:37.530,m,five,1,five,,,,0,,,,,,,
6939910,01:55:39.910,m,no?,0,,,,,0,,,,,,,
6946098,01:55:46.98,m,the bag?,1,bag,,,,0,,,,,,,
6947458,01:55:47.458,m,sure,0,,,,,0,,,,,,,
6950314,01:55:50.314,m,you want me to put them in the bag instead?,1,bag,,,,3,you,me,them,,,,
6952966,01:55:52.966,m,okay,0,,,,,0,,,,,,,
6969728,01:56:09.728,m,you want to color?,0,,,,,1,you,,,,,,
6971700,01:56:11.700,m,you want to draw?,0,,,,,1,you,,,,,,
6973706,01:56:13.706,m,don't go,0,,,,,0,,,,,,,
6974046,01:56:14.46,m,can you answer me?,0,,,,,2,you,me,,,,,
6976596,01:56:16.596,m,want,0,,,,,0,,,,,,,
6977140,01:56:17.140,m,draw?,0,,,,,0,,,,,,,
6977650,01:56:17.650,m,okay,0,,,,,0,,,,,,,
6978364,01:56:18.364,m,we can draw,0,,,,,1,we,,,,,,
6989006,01:56:29.6,m,we should draw,0,,,,,1,we,,,,,,
6990060,01:56:30.60,m,on top of something,1,something,,,,0,,,,,,,
6993256,01:56:33.256,m,draw,0,,,,,0,,,,,,,
6993630,01:56:33.630,m,yeah,0,,,,,0,,,,,,,
6993902,01:56:33.902,m,crayon,1,crayon,,,,0,,,,,,,
6995602,01:56:35.602,m,draw on a paper,1,paper,,,,0,,,,,,,
7000872,01:56:40.872,m,okay,0,,,,,0,,,,,,,
7011412,01:56:51.412,m,hey,0,,,,,0,,,,,,,
7012602,01:56:52.602,m,you just need one crayon to draw with maximum two,3,crayon,maximum,two,,1,you,,,,,,
7017464,01:56:57.464,m,you don't need giant fistfuls,0,,,,,1,you,,,,,,
7020694,01:57:00.694,m,there we go,0,,,,,1,we,,,,,,
7021408,01:57:01.408,m,here,0,,,,,0,,,,,,,
7021680,01:57:01.680,m,let's start with this one,1,one,,,,1,this,,,,,,
7034906,01:57:14.906,m,we're done with that color?,1,color,,,,2,we,that,,,,,
7036470,01:57:16.470,m,what about this color?,1,color,,,,1,this,,,,,,
7046262,01:57:26.262,m,I have a feeling you don't really wanna draw,1,feeling,,,,2,i,you,,,,,
7058910,01:57:38.910,m,what can we do about that?,0,,,,,2,we,that,,,,,
7063024,01:57:43.24,m,you wanna put them back?,0,,,,,2,you,them,,,,,
7076386,01:57:56.386,m,well,0,,,,,0,,,,,,,
7076658,01:57:56.658,m,do you mind if I color?,0,,,,,2,you,i,,,,,
7078426,01:57:58.426,m,I'm gonna color,0,,,,,1,i,,,,,,
7079174,01:57:59.174,m,okay?,0,,,,,0,,,,,,,
7095256,01:58:15.256,m,do you wanna draw a circle?,1,circle,,,,1,you,,,,,,
7098316,01:58:18.316,m,can you try to draw a circle?,1,circle,,,,1,you,,,,,,
7099846,01:58:19.846,m,circle,1,circle,,,,0,,,,,,,
7103586,01:58:23.586,m,you wanna use my,0,,,,,2,you,my,,,,,
7104062,01:58:24.62,m,my crayon?,1,crayon,,,,1,my,,,,,,
7107258,01:58:27.258,m,that's pretty good,0,,,,,1,that,,,,,,
7111372,01:58:31.372,m,good job,0,,,,,0,,,,,,,
7115486,01:58:35.486,m,yeah,0,,,,,0,,,,,,,
7121504,01:58:41.504,m,yeah,0,,,,,0,,,,,,,
7121708,01:58:41.708,m,I used a different color,1,color,,,,1,i,,,,,,
7122898,01:58:42.898,m,no,0,,,,,0,,,,,,,
7123102,01:58:43.102,m,we only draw on paper kiddo,2,paper,kiddo,,,1,we,,,,,,
7127012,01:58:47.12,m,just on paper,1,paper,,,,0,,,,,,,
7134934,01:58:54.934,m,it's drumming,0,,,,,1,it,,,,,,
7135614,01:58:55.614,m,and it's art,1,art,,,,1,it,,,,,,
7182942,01:59:42.942,m,what's the plan?,1,plan,,,,0,,,,,,,
7195556,01:59:55.556,m,performance art,1,performanceart,,,,0,,,,,,,
